location;quadrat;specimen;mussel.species;shell.length;shell.area;sex;valve;inf.lvl;inf.percent;mobility;higher group;epibiont;position;basibiont;abundance;cover;cover.percent;biomass;id pic;notes
Kasouga;4;87;Perna perna;56;999,2;M;L;B;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;4;0,7;0,07;0;DSC0948;
Kasouga;4;88;Perna perna;59;1049,7;M;L;B;0-25;sessile;Cirripedia;Chthamalus dentatus;non infested;Perna perna;1;5,3;0,5;;DSC0950;around TETSER
Kasouga;4;88;Perna perna;59;1049,7;M;L;B;0-25;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;3;115,8;11,03;5,4;DSC0950;
Kasouga;4;88;Perna perna;59;1049,7;M;L;B;0-25;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;24,5;2,33;76,992;DSC0950;around TETSER
Kasouga;4;88;Perna perna;59;1049,7;M;L;B;0-25;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;6;6,9;0,66;0;DSC0950;
Kasouga;4;88;Perna perna;59;1057,3;M;R;B;0-25;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,361;0,03;0;DSC0949;
Kasouga;4;88;Perna perna;59;1057,3;M;R;B;0-25;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;5;199,7;18,89;4,1;DSC0949;
Kasouga;4;89;Mytilus galloprovincialis;33;383,8;N;L;B;50-75;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;1;1;0,26;0;DSC0952;
Kasouga;4;89;Mytilus galloprovincialis;33;385,8;N;R;A;0;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC0951;
Kasouga;4;90;Perna perna;34;479,7;N;L;A;0;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;5;0;0;0;DSC0954;
Kasouga;4;90;Perna perna;34;478,2;N;R;C;50-75;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;1;0,21;0;DSC0953;
Kasouga;4;91;Perna perna;50;831,3;F;L;A;0-25;mobile;Amphipoda;Paramoera capensis;non infested;Perna perna;1;2,4;0,29;0,1;DSC0956;
Kasouga;4;91;Perna perna;50;831,3;F;L;A;0-25;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;3;228,9;27,54;20,5;DSC0956;
Kasouga;4;91;Perna perna;50;833,8;F;R;B;25-50;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;2;0,6;0,07;0;DSC0955;
Kasouga;4;92;Perna perna;47;791,6;M;L;B;0-25;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;327,7;41,4;25,8;DSC0958;
Kasouga;4;92;Perna perna;47;778,9;M;R;B;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;8;1,8;0,23;0;DSC0957;
Kasouga;4;93;Perna perna;55;921,5;M;L;C;25-50;sessile;Cirripedia;Tetraclita serrata;II epibiosis;Tetraclita serrata;1;11,7;1,27;0;DSC0960;
Kasouga;4;93;Perna perna;55;921,5;M;L;C;25-50;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;5;421,1;45,7;49,1;DSC0960;
Kasouga;4;93;Perna perna;55;921,5;M;L;C;25-50;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;98,4;10,68;16,9;DSC0960;
Kasouga;4;93;Perna perna;55;892,4;M;R;D;50-75;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;1;1,2;0,13;0;DSC0959;
Kasouga;4;93;Perna perna;55;892,4;M;R;D;50-75;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;332;37,2;59,4;DSC0959;
Kasouga;4;95;Perna perna;58;1094,6;F;L;B;0-25;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;7;3,2;0,29;0;DSC0964;
Kasouga;4;95;Perna perna;58;1094,6;F;L;B;0-25;sessile;Sedentaria;Spirorbis spp.;non infested;Perna perna;10;2,8;0,26;0;DSC0964;
Kasouga;4;95;Perna perna;58;1100,4;F;R;C;0-25;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;285,8;25,97;34,5;DSC0963;
Kasouga;4;96;Perna perna;57;1044,2;M;L;B;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;2;0,3;0,03;0;DSC0966;
Kasouga;4;96;Perna perna;57;1044,2;M;L;B;25-50;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;2;306,7;29,37;19;DSC0966;
Kasouga;4;96;Perna perna;57;1046,1;M;R;B;50-75;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;3;1,2;0,11;0;DSC0965;
Kasouga;4;97;Perna perna;58;1042,5;F;L;D;50-75;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;41,8;4,01;7,5;DSC0968;
Kasouga;4;97;Perna perna;58;1042,5;F;L;D;50-75;sessile;Rhodophyta;Hildenbrandia lecannellieri;infested;Perna perna;1;27;2,59;2,715;DSC0968;
Kasouga;4;97;Perna perna;58;1042,5;F;L;D;50-75;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;2;142,8;13,7;15,385;DSC0968;
Kasouga;4;97;Perna perna;58;1041,1;F;R;B;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;6;1,6;0,15;0;DSC0967;
Kasouga;4;98;Perna perna;59;1171,7;M;L;B;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;5;2;0,17;0;DSC0970;
Kasouga;4;98;Perna perna;59;1171,7;M;L;B;25-50;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;61,1;5,21;6,4;DSC0970;
Kasouga;4;99;Perna perna;50;842,8;M;L;B;50-75;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;2;0,2;0,02;0;DSC0972;
Kasouga;4;99;Perna perna;50;826;M;R;A;0;sessile;Sedentaria;Sedentaria;non infested;Perna perna;1;18,2;2,2;0;DSC0971;
Kasouga;4;100;Perna perna;53;954,7;M;L;B;50-75;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;6;2;0,21;0;DSC0974;
Kasouga;4;100;Perna perna;53;954,7;M;L;B;50-75;sessile;Sedentaria;Sedentaria;non infested;Perna perna;1;18,8;1,97;0;DSC0974;
Kasouga;4;100;Perna perna;53;933,2;M;R;B;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;2;0,7;0,08;0;DSC0973;
Kasouga;4;100;Perna perna;53;933,2;M;R;B;25-50;mobile;Isopoda;Cirolana spp.;non infested;Perna perna;1;22,4;2,4;;DSC0973;w/in byssal threads
Kasouga;4;101;Perna perna;39;542,1;M;L;B;0-25;sessile;Chlorophyta;Ulva spp.;non infested;Perna perna;1;0,4;0,07;0;DSC0976;
Kasouga;4;101;Perna perna;39;542,1;M;L;B;0-25;sessile;Ochrophyta;Ralfsia verrucosa;infested;Perna perna;1;12,1;2,23;4,933;DSC0976;
Kasouga;4;101;Perna perna;39;542,1;M;L;B;0-25;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;137,1;25,29;4,1;DSC0976;
Kasouga;4;101;Perna perna;39;540,5;M;R;A;0-25;mobile;Amphipoda;Paramoera capensis;non infested;Perna perna;1;2,4;0,44;0,1;DSC0975;
Kasouga;4;101;Perna perna;39;540,5;M;R;A;0-25;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,4;0,07;0;DSC0975;
Kasouga;4;101;Perna perna;39;540,5;M;R;A;0-25;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;305,6;56,54;15,5;DSC0975;
Kasouga;4;102;Perna perna;39;542,5;F;L;C;25-50;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC0978;
Kasouga;4;102;Perna perna;39;543,3;F;R;B;0-25;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC0977;
Kasouga;4;103;Perna perna;59;1128,3;M;L;B;0-25;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;3;284,4;25,21;8,6;DSC0980;
Kasouga;4;103;Perna perna;59;1128,3;M;L;B;0-25;sessile;Rhodophyta;Corallinales;non infested;Perna perna;1;1,8;0,16;;DSC0980;
Kasouga;4;103;Perna perna;59;1133,9;M;R;B;25-50;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;261,8;23,09;5;DSC0979;
Kasouga;4;103;Perna perna;59;1133,9;M;R;B;25-50;sessile;Sedentaria;Spirorbis spp.;non infested;Perna perna;1;1,7;0,15;0;DSC0979;
Kasouga;4;104;Perna perna;55;1029,4;F;L;D;50-75;mobile;Amphipoda;Paramoera capensis;non infested;Perna perna;1;4,25;0,41;0;DSC0982;
Kasouga;4;104;Perna perna;55;1029,4;F;L;D;50-75;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;3;0,8;0,08;0;DSC0982;
Kasouga;4;104;Perna perna;55;1002,2;F;R;D;50-75;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;1;1,3;0,13;0;DSC0981;
Kasouga;4;105;Perna perna;56;958,4;F;L;C;50-75;sessile;Bryozoa;Bryozoa;II epibiosis;Spirobranchus kraussii;1;18,6;1,94;12,743;DSC0984;
Kasouga;4;105;Perna perna;56;958,4;F;L;C;50-75;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;2;0,6;0,06;0;DSC0984;
Kasouga;4;105;Perna perna;56;958,4;F;L;C;50-75;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,3;0,03;0;DSC0984;
Kasouga;4;105;Perna perna;56;958,4;F;L;C;50-75;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;1;18,1;1,89;16,1;DSC0984;
Kasouga;4;105;Perna perna;56;958,4;F;L;C;50-75;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;2;233,1;24,32;27,7;DSC0984;
Kasouga;4;105;Perna perna;56;958,4;F;L;C;50-75;sessile;Sedentaria;Spirobranchus kraussii;infested;Perna perna;1;50;5,22;6,4;DSC0984;
Kasouga;4;105;Perna perna;56;904,3;F;R;D;50-75;mobile;Amphipoda;Paramoera capensis;II epibiosis;Ralfsia verrucosa;1;6,4;0,71;1;DSC0983;
Kasouga;4;105;Perna perna;56;904,3;F;R;D;50-75;mobile;Errantia;Syllidae;infested;Perna perna;1;0;0;0,4;DSC0983;w/in byssal threads
Kasouga;4;105;Perna perna;56;904,3;F;R;D;50-75;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;339,9;37,59;35,7;DSC0983;
Kasouga;4;106;Perna perna;53;848,7;N;L;A;25-50;sessile;Chlorophyta;Ulva spp.;non infested;Perna perna;2;4,7;0,55;0;DSC0986;
Kasouga;4;106;Perna perna;53;848,7;N;L;A;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;6;3,2;0,38;0;DSC0986;
Kasouga;4;106;Perna perna;53;864,5;N;R;A;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;7;2,5;0,29;0;DSC0985;
Kasouga;4;107;Perna perna;52;826,3;F;L;A;0-25;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,2;0,02;0;DSC0988;
Kasouga;4;107;Perna perna;52;845;F;R;B;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;3;1,1;0,13;0;DSC0987;
Kasouga;4;108;Perna perna;40;557,9;M;L;B;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0,1;0,02;0;DSC0990;
Kasouga;4;108;Perna perna;40;544,2;M;R;B;25-50;sessile;Chlorophyta;Ulva spp.;non infested;Perna perna;1;2;0,37;0;DSC0989;
Kasouga;4;108;Perna perna;40;544,2;M;R;B;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;4;0,7;0,13;0;DSC0989;
Kasouga;4;109;Perna perna;53;937,1;M;R;A;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;0;0;0;DSC0991;
Kasouga;4;109;Perna perna;53;937,1;M;R;A;25-50;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;166,3;17,75;22,7;DSC0991;
Kasouga;4;110;Perna perna;35;449,7;N;L;A;0;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;2;0,2;0,04;0;DSC0994;
Kasouga;4;110;Perna perna;35;464,9;N;R;A;0;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;2;0;0;0;DSC0993;
Kasouga;4;111;Perna perna;41;633,8;M;R;B;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;3;0,6;0,09;0;DSC0995;
Kasouga;4;112;Perna perna;37;499,6;N;L;A;0;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;4;0,5;0,1;0;DSC0998;
Kasouga;4;112;Perna perna;37;496,9;N;R;A;0;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;7;1,1;0,22;0;DSC0997;
Kasouga;5;1;Perna perna;83;1855,6;M;L;D;50-75;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;12,6;0,68;9,574;DSC0428;
Kasouga;5;1;Perna perna;83;1855,6;M;L;D;50-75;sessile;Rhodophyta;Hildenbrandia lecannellieri;infested;Perna perna;1;15,8;0,85;1,6;DSC0428;
Kasouga;5;1;Perna perna;83;1855,6;M;L;D;50-75;sessile;Sedentaria;Spirobranchus kraussii;infested;Perna perna;1;8,4;0,45;0;DSC0428;w/ Bryozoa
Kasouga;5;1;Perna perna;83;1879,9;M;R;C;50-75;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;56,6;3,01;0;DSC0427;
Kasouga;5;1;Perna perna;83;1879,9;M;R;C;50-75;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;1;129,2;6,87;19,3;DSC0427;
Kasouga;5;1;Perna perna;83;1879,9;M;R;C;50-75;semi-sessile;Platyhelminthes;Notocomplana erythrotaenia;infested;Perna perna;3;8,8;0,47;0,6;DSC0427;
Kasouga;5;2;Perna perna;80;1846,8;F;L;D;75-100;mobile;Errantia;Syllidae;infested;Perna perna;1;0;0;0;DSC0430;
Kasouga;5;2;Perna perna;80;1846,8;F;L;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;2;1,4;0,08;0;DSC0430;
Kasouga;5;2;Perna perna;80;1860,8;F;R;D;75-100;sessile;Actiniaria;Actiniaria;infested;Perna perna;1;22;1,18;1;DSC0429;
Kasouga;5;2;Perna perna;80;1860,8;F;R;D;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;83,2;4,47;3,6;DSC0429;
Kasouga;5;3;Perna perna;102;2624,9;M;L;D;75-100;sessile;Bivalvia;Perna perna;infested;Perna perna;1;8,3;0,32;19;DSC0432;18 mm
Kasouga;5;3;Perna perna;102;2624,9;M;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;II epibiosis;Tetraclita serrata;1;5,2;0,2;0;DSC0432;
Kasouga;5;3;Perna perna;102;2624,9;M;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;4,8;0,18;0;DSC0432;
Kasouga;5;3;Perna perna;102;2624,9;M;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;II epibiosis;Tetraclita serrata;1;11,1;0,42;0;DSC0432;
Kasouga;5;3;Perna perna;102;2624,9;M;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;1;146,8;5,59;15,4;DSC0432;
Kasouga;5;3;Perna perna;102;2624,9;M;L;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;4;5,5;0,21;0;DSC0432;
Kasouga;5;3;Perna perna;102;2626,6;M;R;D;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;128,8;4,9;14;DSC0431;
Kasouga;5;4;Perna perna;88;2080,7;M;L;D;50-75;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;1;88,7;4,26;6,9;DSC0434;
Kasouga;5;4;Perna perna;88;2080,7;M;L;D;50-75;sessile;Rhodophyta;Hildenbrandia lecannellieri;II epibiosis;Tetraclita serrata;1;63,3;3,04;5,6;DSC0434;
Kasouga;5;4;Perna perna;88;2080,7;M;L;D;50-75;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;337,7;16,23;19,7;DSC0434;
Kasouga;5;4;Perna perna;88;2026;M;R;D;50-75;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;1;203,4;10,04;31,3;DSC0433;
Kasouga;5;4;Perna perna;88;2026;M;R;D;50-75;sessile;Rhodophyta;Hildenbrandia lecannellieri;II epibiosis;Tetraclita serrata;1;104,7;5,17;9;DSC0433;
Kasouga;5;4;Perna perna;88;2026;M;R;D;50-75;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;102,9;5,08;9;DSC0433;
Kasouga;5;5;Perna perna;108;2994,8;N;L;D;75-100;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;6,5;0,22;0,8;DSC0436;
Kasouga;5;5;Perna perna;108;2994,8;N;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;3;9,2;0,31;0;DSC0436;around TETSER
Kasouga;5;5;Perna perna;108;2994,8;N;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;II epibiosis;Tetraclita serrata;1;9;0,3;0;DSC0436;
Kasouga;5;5;Perna perna;108;2994,8;N;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;6;405,3;13,53;18,1;DSC0436;
Kasouga;5;5;Perna perna;108;2994,8;N;L;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;2;2,2;0,07;0;DSC0436;
Kasouga;5;5;Perna perna;108;2960,7;N;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;2;3,7;0,12;0;DSC0435;
Kasouga;5;5;Perna perna;108;2960,7;N;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;2,1;0,07;0;DSC0435;
Kasouga;5;5;Perna perna;108;2960,7;N;R;D;75-100;sessile;Rhodophyta;Corallinales;non infested;Perna perna;1;8,3;0,28;;DSC0435;
Kasouga;5;5;Perna perna;108;2960,7;N;R;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;3;2,5;0,08;0;DSC0435;
Kasouga;5;6;Perna perna;75;1535,8;N;L;C;50-75;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;36,672;2,39;12,743;DSC0438;
Kasouga;5;6;Perna perna;75;1535,8;N;L;C;50-75;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;2;7,1;0,46;0;DSC0438;
Kasouga;5;6;Perna perna;75;1535,8;N;L;C;50-75;sessile;Rhodophyta;Corallinales;infested;Perna perna;1;37,7;2,45;;DSC0438;
Kasouga;5;6;Perna perna;75;1535,8;N;L;C;50-75;sessile;Sedentaria;Spirobranchus kraussii;non infested;Perna perna;2;3,6;0,23;0;DSC0438;
Kasouga;5;6;Perna perna;75;1535,8;N;L;C;50-75;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;1;1,3;0,08;0;DSC0438;
Kasouga;5;6;Perna perna;75;1516,7;N;R;D;75-100;sessile;Ochrophyta;Ralfsia verrucosa;non infested;Perna perna;1;29,1;1,92;3,25;DSC0437;
Kasouga;5;6;Perna perna;75;1516,7;N;R;D;75-100;sessile;Sedentaria;Gunnarea gaimardi;infested;Perna perna;1;334,5;22,05;11,3;DSC0437;
Kasouga;5;7;Perna perna;68;1539,7;M;R;A;0;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;3;0,19;0;DSC0439;
Kasouga;5;7;Perna perna;68;1539,7;M;R;A;0;sessile;Rhodophyta;Corallinales;non infested;Perna perna;1;2;0,13;;DSC0439;
Kasouga;5;8;Perna perna;83;1699,8;N;L;D;50-75;sessile;Bryozoa;Bryozoa;infested;Perna perna;2;29,7;1,75;12,7;DSC0442;
Kasouga;5;8;Perna perna;83;1699,8;N;L;D;50-75;sessile;Cirripedia;Juvenile barnacle;II epibiosis;Tetraclita serrata;3;6,1;0,36;0;DSC0442;
Kasouga;5;8;Perna perna;83;1699,8;N;L;D;50-75;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;1;3,3;0,19;0;DSC0442;
Kasouga;5;8;Perna perna;83;1699,8;N;L;D;50-75;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;1,8;0,11;0;DSC0442;
Kasouga;5;8;Perna perna;83;1699,8;N;L;D;50-75;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;4;162,2;9,54;7;DSC0442;
Kasouga;5;8;Perna perna;83;1699,8;N;L;D;50-75;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;1;1,7;0,1;0;DSC0442;
Kasouga;5;8;Perna perna;83;1695,1;N;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;11;3,4;0,2;0;DSC0441;
Kasouga;5;8;Perna perna;83;1695,1;N;R;D;75-100;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;1;67,2;3,96;3,4;DSC0441;
Kasouga;5;8;Perna perna;83;1695,1;N;R;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;3;3;0,18;0;DSC0441;
Kasouga;5;9;Perna perna;95;2321,2;M;L;D;50-75;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;3;98,1;4,23;1,7;DSC0444;
Kasouga;5;9;Perna perna;95;2321,2;M;L;D;50-75;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;67,7;2,92;1,2;DSC0444;
Kasouga;5;9;Perna perna;95;2321,2;M;L;D;50-75;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;6;5;0,22;0;DSC0444;
Kasouga;5;9;Perna perna;95;2316,6;M;R;D;50-75;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;1;406,5;17,55;94,2;DSC0443;negative of CYMOCU w/ HILLEC
Kasouga;5;9;Perna perna;95;2316,6;M;R;D;50-75;sessile;Sedentaria;Spirobranchus kraussii;infested;Perna perna;2;119,1;5,14;4,8;DSC0443;
Kasouga;5;10;Perna perna;89;1996,3;M;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;II epibiosis;Tetraclita serrata;3;14,4;0,72;0;DSC0446;
Kasouga;5;10;Perna perna;89;1996,3;M;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;7,9;0,4;0;DSC0446;
Kasouga;5;10;Perna perna;89;1996,3;M;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;II epibiosis;Tetraclita serrata;2;56,6;2,84;3,4;DSC0446;
Kasouga;5;10;Perna perna;89;1996,3;M;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;2;101,2;5,07;12,75;DSC0446;
Kasouga;5;10;Perna perna;89;1996,3;M;L;D;75-100;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;1;149,2;7,47;12,75;DSC0446;
Kasouga;5;10;Perna perna;89;2016,7;M;R;D;75-100;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;25,473;1,26;9,574;DSC0445;
Kasouga;5;10;Perna perna;89;2016,7;M;R;D;75-100;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;1;1;0,05;0;DSC0445;
Kasouga;5;11;Perna perna;88;1826,7;M;L;E;75-100;sessile;Rhodophyta;Hildenbrandia lecannellieri;non infested;Perna perna;2;223,3;12,22;23,1;DSC0448;
Kasouga;5;11;Perna perna;88;1833,4;M;R;E;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;16;92;5,02;0;DSC0447;
Kasouga;5;11;Perna perna;88;1833,4;M;R;E;75-100;sessile;Ochrophyta;Splachnidium rugosum;non infested;Perna perna;1;1,1;0,06;0;DSC0447;
Kasouga;5;12;Perna perna;102;2667,2;N;L;D;50-75;sessile;Bivalvia;Perna perna;infested;Perna perna;1;61,9;2,32;100,8;DSC0450;34 mm
Kasouga;5;12;Perna perna;102;2667,2;N;L;D;50-75;sessile;Cirripedia;Juvenile barnacle;II epibiosis;Tetraclita serrata;1;2,9;0,11;0;DSC0450;
Kasouga;5;12;Perna perna;102;2667,2;N;L;D;50-75;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;2;7,9;0,3;0;DSC0450;
Kasouga;5;12;Perna perna;102;2667,2;N;L;D;50-75;sessile;Cirripedia;Tetraclita serrata;non infested;Perna perna;3;205,7;7,71;16,3;DSC0450;
Kasouga;5;12;Perna perna;102;2657,4;N;R;C;25-50;sessile;Bryozoa;Bryozoa;infested;Perna perna;1;5,8;0,22;12,743;DSC0449;
Kasouga;5;12;Perna perna;102;2657,4;N;R;C;25-50;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;2;2;0,08;0;DSC0449;
Kasouga;5;12;Perna perna;102;2657,4;N;R;C;25-50;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;16;1600;60,21;0;DSC0449;
Kasouga;5;13;Perna perna;102;2694;F;L;D;50-75;sessile;Bivalvia;Perna perna;infested;Perna perna;1;55,8;2,07;7,3;DSC0452;13 mm
Kasouga;5;13;Perna perna;102;2694;F;L;D;50-75;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;11;5,2;0,19;0;DSC0452;
Kasouga;5;13;Perna perna;102;2694;F;L;D;50-75;sessile;Cirripedia;Tetraclita serrata;infested;Perna perna;1;73;2,71;3,7;DSC0452;
Kasouga;5;13;Perna perna;102;2694;F;L;D;50-75;sessile;Sedentaria;Spirorbis spp.;infested;Perna perna;1;1,2;0,04;0;DSC0452;
Kasouga;5;13;Perna perna;102;2693,4;F;R;D;50-75;sessile;Chlorophyta;Ulva spp.;infested;Perna perna;1;1,2;0,04;0;DSC0451;
Kasouga;5;13;Perna perna;102;2693,4;F;R;D;50-75;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;11;13,2;0,49;0;DSC0451;
Kasouga;5;13;Perna perna;102;2693,4;F;R;D;50-75;sessile;Rhodophyta;Rhodophyta;infested;Perna perna;3;13,5;0,5;0;DSC0451;
Kasouga;5;13;Perna perna;102;2693,4;F;R;D;50-75;sessile;Sedentaria;Spirobranchus kraussii;infested;Perna perna;3;80,5;2,99;3,8;DSC0451;
Kasouga;5;14;Perna perna;99;2369,7;F;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;1,4;0,06;0;DSC0454;
Kasouga;5;14;Perna perna;99;2305;F;R;C;50-75;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;1;2;0,09;0;DSC0453;
Kasouga;5;15;Perna perna;82;1995,2;F;L;D;75-100;no epibiont;no epibiont;no epibiont;no epibiont;no epibiont;0;0;0;0;DSC0456;
Kasouga;5;15;Perna perna;82;1975,7;F;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;infested;Perna perna;2;2,4;0,12;0;DSC455;
Kasouga;5;15;Perna perna;82;1975,7;F;R;D;75-100;sessile;Cirripedia;Juvenile barnacle;non infested;Perna perna;2;2,4;0,12;0;DSC455;
Kasouga;5;16;Perna perna;85;1893,9;M;L;D;75-100;sessile;Bivalvia;Perna perna;infested;Perna perna;1;35,922;1,9;119,5;DSC0458;31 mm, w/ juvenile barnacles
Kasouga;5;16;Perna perna;85;1893,9;M;L;D;75-100;sessile;Cirripedia;Juvenile barnacle;II epibiosis;Tetraclita serrata;6;7,2;0,38;0;DSC0458;
